id,list,number,trial_num,image,age,cond,agens_gender,patiens_gender,agens_num,patiens_num,comb,patiens_animacy,freq,translation,transcription,fluency,sentence_type,vf_acc,verb_number,vn_acc,patient_number,pn_acc,reaction time,word order,comments
K16,1,20,17,give_water-1-1-r.png,adult,0,m,f,1,1,1 1,1,0.50,Мужчина поит женщину,"а, поит!.. Г’олята ӈавычӈэн куенивыченьн'ынин ",1,direct,1,1,1,1,1,7317,APV,
K16,1,21,18,clean-2-2-r.png,old,1,f,n,2,2,2 2,0,0.50,Две бабушки чистят два пальто,"ага...это чистят? ага..  Н,ыечгэйи чачамйыт након,айтг'ан,нынат  пальтот",1,inverse,1,2,1,2,1,5473,AVP,
K16,1,22,19,push-1-2-l.png,child,0,m,f,1,2,1 2,1,0.50,Мальчик толкает двух девочек,а... это [нрзб]? да?...  К'айыкмин'а.. купынг'ылынит н'ыччек к'айык..н'а..н'авык'к'алют,1,direct,1,2,0,2,1,8189,AVPP,
K16,1,23,20,water-2-1-l.png,child,1,m,n,2,1,2 1,0,0.50,Два мальчика поливают один цветок,"поливает? ага.. Н,ыечгэйи к'айыкмин'ыт в'ытв'ыт накополиваньнын",1,inverse,1,1,1,1,1,4231,APV,
K16,1,24,21,pour-2-2-r.png,adult,1,m,f,2,2,2 2,1,0.50,Двое мужчин обливают двух женщин,"Н,ыечгэйи г’олят накимлытг'ын'ыт ӈавычӈэт",1,inverse,1,2,1,2,1,2623,AVP,
K16,1,25,22,plant-1-1-r.png,adult,0,f,n,1,1,1 1,0,0.50,Женщина сажает одно дерево,Н'авычӈа... э... н'авычӈа олопата... кулгув'н'ынын уттыут,1,direct,1,1,1,1,1,3295,AXVP,
K16,1,26,23,tie-2-1-l.png,child,1,m,f,2,1,2 1,1,0.50,Два мальчика связывают девочку,"ага.. Н,ыечгэйи к'айыкмин'ыт накукылг'ытын'нит..накукылг'ытын'нин н'авык'к'алю",1,inverse,1,1,1,1,1,3454,AVVP,
K16,1,27,24,boil-1-2-l.png,old,0,f,n,1,2,1 2,0,0.50,Бабушка варит две курицы,Чачамйак коваритын  н'ыччек кукейчыт..курицат,1,direct,1,1,1,2,1,2744,AVPP,
K16,1,29,26,hang-2-2-r.png,old,1,f,n,2,2,2 2,0,0.50,Две бабушки вешают две картины,Н'ыччек чачамйыт картина нэкуен..наконнёпаньн'ын ,1,inverse,1,1,0,1,0,2835,APVV,
K16,1,30,27,treat-1-2-l.png,adult,0,m,f,1,2,1 2,1,0.50,Мужчина лечит двух женщин ,"Г'олят..г'олята это девочки, да? ага... н'авык'к'алют.... а, лечит?... куенмэлэв'н'ынин н'ыччек н'авык'к'алют",1,direct,1,1,1,1,0,2479,AXPXVP,
K16,1,31,28,pull-2-1-l.png,child,1,m,n,2,1,2 1,0,0.50,Два мальчика везут санки,Н'ыччек к'айыкмин'ыт  нэкуг'аг'ан'нин  ялеконвын' ,1,inverse,1,1,1,NA,NA,2190,AVP,
K16,1,32,29,scold-2-2-r.png,child,1,f,m,2,2,2 2,1,0.50,Две девочки ругают двух мальчиков,"Н,ыечгэйи н'авык'к'алют накукуваньныныт н'ыччек... а!  накокытг'айн'ан'ыт н'ыччек к'айыкмин'ыт",1,inverse,1,2,1,2,1,2000,AVPVP,
K16,1,33,30,burn-1-1-r.png,old,0,m,n,1,1,1 1,0,0.50,Дедушка сжигает книгу,Ынпын'ытэ кумилгыпыньнын калитал,1,direct,1,1,1,1,1,1623,AVP,
K16,1,34,31,hit-2-1-l.png,child,1,f,m,2,1,2 1,1,0.50,Две девочки бьют мальчика,"Н,ыечгэйи н'авык'к'алют... а, дерутся? ага... накойкыплын'нын к'айыкмин'ын",1,inverse,1,1,1,1,1,2025,AXVP,
K16,1,35,32,saw-1-2-l.png,old,0,m,n,1,2,1 2,0,0.50,Дедушка пилит два бревна,"ага.. Ынпын'ытэ купиляткуньнын н,ыечгэйи..н'ыччек уттит",1,direct,1,1,1,2,1,1625,AVP,
K16,1,36,1,give_water-2-1-l.png,adult,1,f,m,2,1,2 1,1,0.50,Две женщины поят мужчину ,"ох их.. а, они его лечат.. а... Н,ыечгэйи н'авык'..н'авычӈэт нэкулечинын'нын  г’оля",1,inverse,1,1,1,1,1,7084,AVP,
K16,1,37,2,break-1-2-l.png,child,0,f,n,1,2,1 2,0,0.50,Девочка ломает два домика,"Н'авык'к'алюта кончимав'ын'нин... н,ыечгэйи яя",1,direct,1,1,1,1,0,3356,AVP,
K16,1,38,3,push-2-2-r.png,child,1,f,m,2,2,2 2,1,0.50,Две девочки толкают двух мальчиков,"Н,ыечгэйи... а, это они, они напали, девочки.. Н'авык'к'алюта нэтэньнынат к'айыкмин'ыт",1,inverse,1,2,1,2,1,2212,AXAVP,
K16,1,39,4,eat-1-1-r.png,adult,0,m,n,2,1,2 1,0,0.50,Мужчина ест яблоко,Г'олята куви..кугитэйнын яблок,1,direct,1,1,1,1,1,2620,AVP,
K16,1,40,5,pour-1-2-l.png,adult,0,f,m,1,2,1 2,1,0.50,Женщина обливает двух мужчин,"ага.. Н'авычӈа кимлытг'ын'нин н,ыечгэйи г'олят",1,direct,1,1,1,2,1,2404,AVP,
K16,1,41,6,pick-2-1-l.png,child,1,f,n,2,1,2 1,0,0.50,Две девочки срывают один цветок,"Н'ыччек н'авык'к'алют.. а че они хотят? срывают, а... нэкункъев'ын'нын в'ытв'ыт",1,inverse,1,1,1,1,1,1798,AXVP,
K16,1,42,7,tie-1-1-r.png,child,0,f,m,1,1,1 1,1,0.50,Девочка связывает мальчика,Н'авык'к'алюта кукылтын'нин к'айыкминын,1,direct,1,1,1,1,1,1745,AVP,
K16,1,43,8,carry-2-2-r.png,adult,1,m,n,2,2,2 2,0,0.50,Двое мужчин несут два ведра,"Н'ыччек..,ныечгэйи г'олят.. ведравнялат... ведрат накимтыньныт",1,inverse,1,2,1,2,1,1669,APPV,
K16,1,44,9,call-2-1-l.png,old,1,m,f,2,1,2 1,1,0.50,Двое дедушек зовут бабушку,"Н,ыечгэйи ынпын'ыт накукуваньнин чачамэ",1,inverse,1,1,1,1,1,2673,AVP,
K16,1,45,10,clean-1-2-l.png,old,0,m,n,2,2,2 2,0,0.50,Дедушка чистит два пальто,Ынпын'ытэ коёлыньнин пальт... н'ыччек пальтот,1,direct,1,1,0,2,1,2109,AVP,
K16,1,46,11,feed-2-2-r.png,old,1,f,m,2,2,2 2,1,0.50,Две бабушки кормят двух дедушек,"Н,ыечгэйи чачамйыт..  нэкунэвы'йэньн'ынит ынпын'ыт",1,inverse,1,2,1,2,1,2426,AVP,
K16,1,47,12,water-1-1-r.png,child,0,f,n,1,1,1 1,0,0.50,Девочка поливает цветок,Н'авык'к'алюта кимлытг'ын'ынин в'ытв'ыт,1,direct,1,1,1,1,1,1663,AVP,
K16,1,48,13,wake-1-2-l.png,adult,0,m,f,1,2,1 2,1,0.50,Мужчина будит двух женщин,"Г'олята куеныкг'евын'нин н,ыечгэйи н'ав...н'авычнэт",1,direct,1,1,1,2,1,2254,AVP,
K16,1,49,14,plant-2-1-l.png,adult,1,m,n,2,1,2 1,0,0.50,Двое мужчин сажают дерево,"Н,ыечгэйи г'олят наков,ылпаткон,ын это не цветок, да? ага... уттыут наков,ылпаткон,ын",1,inverse,1,1,1,1,1,1694,AVXPV,
K16,1,50,15,makelaugh-1-1-r.png,old,0,m,f,1,1,1 1,1,0.50,Дедушка смешит бабушку,а.. Ынпын'ытэ чачамйа... кучик..кунчигав'ын'нын,1,direct,1,1,1,1,1,2883,APV,
K16,1,51,16,boil-2-2-r.png,adult,1,f,n,2,2,2 2,0,0.50,Две женщины варят две курицы,"ага.. Н,ыечгэйи н'авычӈэт коповараньныт н'ыччек.. кукэт..курица",1,direct,0,2,1,1,0,1666,AVP,
K16,1,52,17,teach-2-1-l.png,adult,1,m,f,2,1,2 1,1,0.50,Двое мужчин учат одну женщину,"Н,ыечгэйи г'олят.. это парта, да?... ага...  н,ыечгэйи г'олят инэнгыйивэтычг,ыт ... н'авычнэн",1,other,NA,NA,NA,1,1,1460,AAP,воспитатель
K16,1,53,18,hang-1-2-l.png,old,0,m,n,1,2,1 2,0,0.50,Дедушка вешает две картины,"ага.. Ынпын'ытэ  экминнин таланан, то н'ыччек картинкат",1,other,NA,NA,NA,2,1,2084,AVPXP,взяла молоток и две картинки
K16,1,54,19,dress-2-2-r.png,old,1,m,f,2,2,2 2,1,0.50,Два дедушки одевают двух бабушек,"Н,ыечгэйи ынпыныт накое..наконпальтонат н'ыччек... чачамйыт",1,inverse,1,2,1,2,1,2010,AVP,
K16,1,55,20,pull-1-1-r.png,child,1,f,n,1,1,1 1,0,0.50,Девочка везёт санки,Н'авык'к'алюта каг'аг'ан'нэн ялеконвын' ,1,direct,1,1,1,NA,NA,1498,AVP,
K16,1,56,21,cut_hair-1-2-l.png,child,0,f,m,1,2,1 2,1,0.50,Девочка стрижет двух мальчиков,"Н'авык'к'алюта ко..копаев'н'ын н,ыечгэйи к'айыкминыт",1,inverse,1,1,1,2,1,2436,AVP,
K16,1,57,22,burn-2-1-l.png,old,1,f,n,2,1,2 1,0,0.50,Две бабушки сжигают книгу,"Н,ыечгэйи чачамйыт накумилгыпыньныт калитал",1,inverse,1,2,0,1,1,1568,AVP,
K16,1,58,23,wash-1-1-r.png,old,0,m,f,2,1,2 1,1,0.50,Дедушка моет бабушку,ага.. Ынпынытэ ку..кылгытэв'ын'нин чачамэ,1,direct,1,1,1,1,1,2275,AVP,
K16,1,59,24,saw-2-2-r.png,adult,1,m,n,2,2,2 2,0,0.50,Два мужчины пилят два бревна,"ага.. Н,ыечгэйи.. г'олят купиляткулын.. н'ыччек.. уттит",1,intransitive,0,1,0,2,1,2150,AVP,
K16,1,60,25,shoot-2-1-l.png,child,1,f,m,2,1,2 1,1,0.50,Две девочки стреляют в мальчика,"Н,ыечгэйык на..н'авык'к'алют... нэи..нэ..нэкуыйыньнин к'айыкмин'ын",1,inverse,1,1,1,1,1,2583,AVP,
K16,1,61,26,open-1-2-l.png,old,0,f,n,1,2,1 2,0,0.50,Бабушка открывает две двери ,Чачамйа куенвэн'эньн'ынин н'ыччек тыллытыл,1,direct,1,1,1,1,0,1817,AVP,
K16,1,62,27,treat-2-2-r.png,adult,1,f,m,2,2,2 2,1,0.50,Две женщины лечат двух мужчин,"ага.. Н,ыечгэйи н'авык'к'алют... а... наверно медики, да? ага...  Н,ыечгэйи  н'авычӈэт наку.. н,ыечгэйи г'олят.. нэкулеченьныт",1,inverse,1,2,1,2,1,2604,AXAVP,
K16,1,63,28,throw-1-1-r.png,child,0,f,n,2,1,2 1,0,0.50,Девочка бросает мяч,Н'авык'к'алюта... а! Н'авык'к'алю кок'апыляткун,1,incorporation,NA,NA,NA,NA,NA,1675,AXAV,
K16,1,64,29,scold-1-2-l.png,child,0,m,f,1,2,1 2,1,0.50,Мальчик ругает двух девочек,"ага... это пацан, да?.. ага... К'айыкмин'а кокытг'айн'ан'нэн н,ыечгэйин н'авык'к'алют ",1,direct,1,1,1,2,1,5209,AVP,
K16,1,65,30,cover-2-1-l.png,adult,1,m,n,2,1,2 1,0,0.50,Два мужчины накрывают цветок ,Н'ыччек г'олят накоёлынын в'ытв'ыт,1,inverse,1,1,1,1,1,2122,AVP,
K16,1,66,31,hit-1-1-r.png,child,0,m,f,1,1,1 1,1,0.50,Мальчик бьет девочку,К'айыкмин'а койкыплын'нэн н'авык'к'алю,1,direct,1,1,1,1,1,3753,AVP,
K16,1,67,32,paint-2-2-r.png,adult,1,m,n,2,2,2 2,0,0.50,Два мальчика красят две доски ,"Н,ыечгэйи к'айыкмин'ыт накукрасиньныны..накукрасиньныныт н'ыччек доскат",1,inverse,1,2,1,2,1,2406,AVP,
K16,2,4,1,call-2-2-r.png,old,1,f,m,2,2,2 2,1,0.50,Две бабушки зовут двух дедушек,"это пугают?... ага.. Чачамйык.. н,ыечгэйи чачамйыт накукуваньныт ынпын'ыт",1,inverse,1,2,1,2,1,7807,AVP,
K16,2,5,2,break-1-1-r.png,child,0,m,n,1,1,1 1,0,0.50,Мальчик ломает домик,"это ломает? ага.. К'айыкмин'а кунчимав'н'ынын н,ыечгэйи яян'а",1,direct,1,1,1,1,1,6553,AVP,
K16,2,6,3,feed-2-1-l.png,old,1,m,f,2,1,2 1,1,0.50,Два дедушки кормят бабушку,ага..  Ынпын'этэ кунэв'...кунэвы'йэньн'ынин чачамэ,1,direct,0,1,1,1,1,3641,AVP,
K16,2,7,4,eat-1-2-l.png,adult,0,f,n,1,2,1 2,0,0.50,Женщина ест два яблока,"ага... [очень долгая пауза] Н'авычӈа кув,итэйнын н'ыччек яблокыт",1,direct,1,1,1,2,1,18223,AVP,
K16,2,8,5,wake-1-1-r.png,adult,0,f,m,1,1,1 1,1,0.50,Женщина будит мужчину,Н'авычӈэ куныкъевын'нин...куеныкъевын'нин г'оля,1,direct,1,1,1,1,1,3879,AVP,
K16,2,9,6,pick-2-2-r.png,child,1,m,n,2,2,2 2,0,0.50,Два мальчика срывают два цветка,Н'ыччек к'айыкмин'ыт нэкугитейныт в'ытв'ыт ,1,inverse,1,2,1,1,0,1616,AVP,
K16,2,10,7,makelaugh-1-2-l.png,old,0,f,m,1,2,1 2,1,0.50,Бабушка смешит двух дедушек,ага.. Чачамйа кой..коначачгав'ын'нэн  н'ыччек ынпын'ыт,1,direct,1,1,1,2,1,4179,AVP,
K16,2,11,8,carry-2-1-l.png,adult,1,f,n,2,1,2 1,0,0.50,Две женщины несут ведро,"а...  Н'авычӈа..н,ыечгэйи н'авычӈыт коведра... ведра наконен...након..нэкунн'ин'ныт",1,inverse,1,2,0,1,1,6991,AVPV,
K16,2,13,10,open-1-1-r.png,old,0,m,n,1,1,1 1,0,0.50,Дедушка открывает дверь,ага...  Ынпын'ытэ нэкуенв'эн'эньн'ынэн тыллытыл,1,inverse,0,1,1,1,1,5981,AVP,
K16,2,14,11,dress-2-1-l.png,old,1,f,m,2,1,2 1,1,0.50,Две бабушки одевают дедушку,"ага... н,ыечгэйичачамйыт након..наконг'ыпаньн'нын пальтон",1,inverse,1,1,1,1,1,4567,AVP,
K16,2,15,12,throw-1-2-l.png,child,0,m,n,1,2,1 2,0,0.50,Мальчик бросает два мяча,"это мячи, да? ага... К'айыкмин'а... к'айыкмин' кок'апылячен",1,incorporation,NA,NA,NA,NA,NA,5802,AVP,
K16,2,16,13,cut_hair-1-1-r.png,child,0,m,f,1,1,1 1,1,0.50,Мальчик стрижет девочку,"а, ага.. к'айыкмин'а... копаен'ынин н'авык'к'алю",1,direct,1,1,1,1,1,2936,AVP,
K16,2,17,14,cover-2-2-r.png,adult,1,f,n,2,2,2 2,0,0.50,Две женщины накрывают два цветка,"ага н,ыечгэйи н'авычӈэт... это девочка? а!  н'авык'к'алют накоёлыныныт н,ыечгэйиныччекеныт в'ытв'ыт",1,inverse,1,2,1,1,0,2700,AXAVP,
K16,2,18,15,wash-1-2-l.png,old,0,f,m,1,2,1 2,1,0.50,Бабушка моет двух дедушек,"ага.. Ынпын,эт кованён,э, чачамъя кимлытг,ын,нин",1,intransitive; direct,NA,1,1,1,0,4171,AVAV,"старики моются, старуха обливает"
K16,2,19,16,paint-2-1-l.png,child,1,f,n,2,1,2 1,0,0.50,Две девочки красят доску,ага.. Н'авык'к'алют  накукрасиньнын  доска,1,inverse,1,1,1,1,1,3080,AVP,
K16,2,21,18,clean-1-1-r.png,old,0,f,n,1,1,1 1,0,0.50,Бабушка чистит пальто,ага Чачамйа пальтон коячистиньнын,1,direct,1,1,1,1,1,1724,APV,
K16,2,22,19,push-2-1-l.png,child,1,m,f,2,1,2 1,1,0.50,Два мальчика толкают девочку,"это пацаны?.... К'айыкмин'ыйык.. н,ыечгэйи.. нэкупынг'ылынын  н'авытк'к'алю",1,inverse,1,1,1,1,1,5585,APVP,
K16,2,23,20,water-1-2-l.png,child,0,m,n,1,2,1 2,0,0.50,Мальчик поливает два цветка,К'айыкмин'а  н'ыччек' в'итв'итэ куполиваньнин,1,direct,1,1,1,3,0,2583,APV,
K16,2,24,21,pour-1-1-r.png,adult,0,m,f,1,1,1 1,1,0.50,Мужчина обливает женщину,Г'олята ведра выйин гатайылэн н'авычн'эн...н'авычнэт,1,past,NA,1,1,2,0,4485,AXXVP,
K16,2,26,23,tie-1-2-l.png,child,0,m,f,1,2,1 2,1,0.50,Мальчик связывает двух девочек,"это пацан, да? ага.... К'айыкмин'а  гэкылтылиныт н'ыччек' уйи.. н'ыччек' н'авытк'к'алют",1,past,NA,2,0,2,1,5886,AVPP,
K16,2,27,24,boil-2-1-l.png,old,1,f,n,2,1,2 1,0,0.50,Две бабушки варят курицу,"Н'ыччек чачамйыт  вариньнин..ковариньнин.....  да, курица",1,direct,0,1,1,1,1,6395,AVP,
K16,2,28,25,shoot-2-2-r.png,child,1,m,f,2,2,2 2,1,0.50,Два мальчика стреляют в двух девочек ,"Н,ыечгэйи к'айыкмин'ыт  ыйытыйыт  н'авытк'к'алют",1,other,NA,2,1,2,1,1498,AXP,не произнес глагол
K16,2,29,26,hang-1-1-r.png,old,0,f,n,1,1,1 1,0,0.50,Бабушка вешает картину,"Йынны-к, гэкмиллин, таланан, куенпын,ынин стенкак картинкан",1,past; direct,1,1,1,1,1,2521,XVXVXP,"что же взял? молоток, хочет прибить картину"
K16,2,30,27,treat-2-1-l.png,adult,1,m,f,2,1,2 1,1,0.50,Два мужчины лечат женщину ,"н,ыечгэйиг'олят нэкулечиньнин  н'авык'...н'авычн'эн",1,inverse,1,1,1,1,1,2678,AVP,
K16,2,31,28,pull-1-2-l.png,child,0,m,n,1,2,1 2,0,0.50,Мальчик везёт двое санок,К'айыкмин'а каг'аг'ан'нин  н'ыччек'...  ялеконвыт,1,direct,1,1,1,2,1,1288,AVP,
K16,2,32,29,scold-1-1-r.png,child,0,f,m,1,1,1 1,1,0.50,Девочка ругает мальчика ,"это девочка, да?... Н'авык'к'алюта кокытг'айн'ан'ын  к'айыкмин'ын",1,direct,1,1,1,1,1,6348,AVP,
K16,2,33,30,burn-2-2-r.png,old,1,m,n,2,2,2 2,0,0.50,Два дедушки сжигают две книги ,"Н'ыччек.. это че, дрова или?... н,ыечгэй ынпытыт нэ..нэкукэнгэв'ын'нын  калитал",1,inverse,1,1,0,1,0,4595,AXAVP,
K16,2,34,31,hit-1-2-l.png,child,0,f,m,1,2,1 2,1,0.50,Девочка бьет двух мальчиков,"Н'авык'к'алюта  койкыплын'нын  н,ыечгэй к'айыкмин'ат",1,direct,1,1,1,2,1,4580,AVP,
K16,2,35,32,saw-2-1-l.png,old,1,m,n,2,1,2 1,0,0.50,Два дедушки пилят бревно,"н,ыечгэй ынпыныт купиляткулан'",1,intransitive,NA,NA,NA,NA,NA,2362,AV,
K16,2,36,1,give_water-1-2-l.png,adult,0,f,m,1,2,1 2,1,0.50,Женщина поит двух мужчин,"Н'авычӈа кулечиньнин  н,ыечгэй г’олят",1,direct,1,1,1,2,1,4091,AVP,
K16,2,37,2,break-2-1-l.png,child,1,f,n,2,1,2 1,0,0.50,Две девочки ломают домик,"н,ыечгэй н'авык'к'алют нэкунчимав'ын'нин н,ыечгэйин..н,ыечгэйин яян'а",1,inverse,1,1,1,1,1,3209,AVP,
K16,2,38,3,push-1-1-r.png,child,0,f,m,1,1,1 1,1,0.50,Девочка толкает мальчика,Н'авык'к'алюта... купынг'ылынин к'айыкмин'ын,1,direct,1,1,1,1,1,1490,AVP,
K16,2,39,4,eat-2-2-r.png,adult,1,m,n,2,2,2 2,0,0.50,Два мужчины едят два яблока,"н,ыечгэйи г'олят гатвагаллэнат нэкув'икув,итэйнын яблокыт",1,past; inverse,1,1,0,2,1,2087,AXXP,
K16,2,40,5,pour-2-1-l.png,adult,1,f,m,2,1,2 1,1,0.50,Две женщины обливают мужчину ,"н,ыечгэйи ӈавычӈэт накимлытг'ын'ын г’оля",1,inverse,1,1,1,1,1,3640,AVP,
K16,2,41,6,pick-1-2-l.png,child,0,f,n,1,2,1 2,0,0.50,Девочка срывает два цветка,Н'авык'к'алюта гатвагаллэнат н'ыччек в'ытв'ыт,1,past,NA,2,0,1,0,2052,AVP,
K16,2,42,7,tie-2-2-r.png,child,1,f,m,2,2,2 2,1,0.50,Две девочки связывают двух мальчиков,"н,ыечгэй н'авык'к'алют накукылтылнынит н,ыечгэйи к 'айыкминыт",1,inverse,1,2,1,2,1,1684,AVP,
K16,2,43,8,carry-1-1-r.png,adult,0,m,n,1,1,1 1,0,0.50,Мужчина несёт ведро,Г'олята кунн'ин'нын ведра,1,direct,1,1,1,1,1,1409,AVP,
K16,2,44,9,call-1-2-l.png,old,0,m,f,1,2,1 2,1,0.50,Дедушка зовет двух бабушек ,"Ынпын'этэ кукумн'анынин н,ыечгэйии чачамйыт",1,direct,1,1,1,2,1,1642,AVP,
K16,2,45,10,clean-2-1-l.png,old,1,m,n,2,1,2 1,0,0.50,Два дедушки чистят пальто ,"н,ыечгэйи ынпын'ыт наку...накучистиньнын пальтон",1,inverse,1,1,1,1,1,2120,AVP,
K16,2,46,11,feed-1-1-r.png,old,0,f,m,1,1,1 1,1,0.50,Бабушка кормит дедушку,Чачамйа кунэв'эньнынин ынпыт,1,direct,1,1,1,2,0,1593,AVP,
K16,2,47,12,water-2-2-r.png,child,1,f,n,2,2,2 2,0,0.50,Две девочки поливают два цветка ,"н,ыечгэйи н'авык'к'алют накимлытг'ын'ынит в'ытв'ыт",1,inverse,1,2,1,1,0,2126,AVP,
K16,2,48,13,wake-2-1-l.png,adult,1,m,f,2,1,2 1,1,0.50,Два мужчины будят женщину ,"н,ыечгэйи г'олят нэкуеныкг'евын'нин н'авычнэн",1,inverse,1,1,1,1,1,1863,AVP,
K16,2,49,14,plant-1-2-l.png,adult,0,m,n,1,2,1 2,0,0.50,Мужчина сажает два дерева ,Г'олята ку..кулгув'н'ынын... в'ытв'ыт,1,direct,1,1,1,1,0,2599,AVP,
K16,2,50,15,makelaugh-2-2-r.png,old,1,m,f,2,2,2 2,1,0.50,Два дедушки смешат двух бабушек,"ага... Н,ыечгэйии ынпын'эт наконачачгав'ын'нэн... чачамйыт",1,inverse,1,1,0,2,1,10833,AVP,
K16,2,51,16,boil-1-1-r.png,adult,0,f,n,1,1,1 1,0,0.50,Женщина варит курицу,Н'авычӈа ковареньнин курица,1,direct,1,1,1,1,1,15561,AVP,
K16,2,53,18,hang-2-1-l.png,old,1,m,n,2,1,2 1,0,0.50,Два дедушки вешают картину,"н,ыечгэйи ынпын'ыт... наконёпаньнин картина",1,inverse,1,1,1,1,1,2480,AVP,
K16,2,54,19,dress-1-1-r.png,old,0,m,f,1,1,1 1,1,0.50,Дедушка одевает бабушку,Ынпынытэ конайпальтонын... коничг'ыпав'нын  чачамэ,1,direct,1,1,1,1,1,1510,AVVP,
K16,2,55,20,pull-2-2-r.png,child,1,f,n,2,2,2 2,0,0.50,Две девочки везут двое санок ,"н,ыечгэйи н'авык'к'алют накуг'аг'ан'нит...  ялеконвыт",1,inverse,1,2,1,2,1,1313,AVP,
K16,2,56,21,cut_hair-2-1-l.png,child,1,f,m,2,1,2 1,1,0.50,Две девочки стригут мальчика,"Ны..н,ыечгэйи н'авык'к'алют накопаев'н'ын к'айыкминыт",1,inverse,1,1,1,2,0,3928,AVP,
K16,2,57,22,burn-1-2-l.png,old,0,f,n,1,2,1 2,0,0.50,Бабушка сжигает две книги,Чачамйа ку..кукэнгэв'ын'нын милгытыл калитал,1,direct,1,1,1,1,0,1686,AVXP,
K16,2,59,24,saw-1-1-r.png,adult,0,m,n,1,1,1 1,0,0.50,Мужчина пилит бревно,Г'олята купиляткунин уттыут,1,direct,1,1,1,1,1,2969,AVP,
K16,2,60,25,shoot-1-2-l.png,child,0,f,m,1,2,1 2,1,0.50,Девочка стреляет в двух мальчиков ,"Н'авык'к'алюта куыйыньнит н,ыечгэйи к'айыкмин'ыт",1,direct,1,2,0,2,1,6154,AVP,
K16,2,61,26,open-2-1-l.png,old,1,f,n,2,1,2 1,0,0.50,Две бабушки открывают дверь,"Н,ыечгэйии чачамйыт нэкунв'эн'энын'нин тыллытыл",1,inverse,1,1,1,1,1,1819,AVP,
K16,2,62,27,treat-1-1-r.png,adult,0,f,m,1,1,1 1,1,0.50,Женщина лечит мужчину ,Н'авычӈэн..доктор кулеченьнин г'оля,1,direct,1,1,1,1,1,5207,AAVP,
K16,2,63,28,throw-2-2-r.png,child,1,f,n,2,2,2 2,0,0.50,Две девочки бросают два мяча,"Н,ыечгэйи к..н'авык'к'алют кок'апыляткун",1,incorporation,NA,NA,NA,NA,NA,1559,AV,
K16,2,64,29,scold-2-1-l.png,child,1,m,f,2,1,2 1,1,0.50,Два мальчика ругают девочку,"н,ыечгэйи к'айыкмин'ыт накокытг'айн'ан'нэн н'авык'к'алю",1,inverse,1,1,1,1,1,3135,AVP,
K16,2,65,30,cover-1-2-l.png,adult,0,m,n,1,2,1 2,0,0.50,Мужчина накрывает два цветка ,Г'олята коёлынын н'ыччек  в'ытв'ыт,1,direct,1,1,1,1,0,2370,AVP,
K16,2,66,31,hit-2-2-r.png,child,1,m,f,2,2,2 2,1,0.50,Два мальчика бьют двух девочек,"н,ыечгэйи к'айыкмин'ыт накойкыплын'ныт н'ыччек н'авык'к'алют",1,inverse,1,2,1,2,1,2310,AVP,
K16,2,67,32,paint-1-1-r.png,adult,0,m,n,1,1,1 1,0,0.50,Мальчик красит доску,К'айыкмин'а кукрас..кукрасиньнынын доска,1,direct,1,1,1,1,1,6820,AVP,
K17,1,4,1,call-1-1-r.png,old,0,f,m,1,1,1 1,1,0.40,Бабушка зовёт дедушку,Чачамйа кокэтг'айн'ив'ын'нин  ынпын',1,direct,1,1,1,1,1,3098,AVP,
K17,1,5,2,break-2-2-r.png,child,1,m,n,2,2,2 2,0,0.40,Два мальчика ломают два домика,"К'айыкмин'а накончимав'н'ынан  яя,в'",1,inverse,1,1,0,3,0,1827,AVP,
K17,1,6,3,feed-1-2-l.png,old,0,m,f,1,2,1 2,1,0.40,Дедушка кормит двух бабушек,Ынпын'этэ  чачамйыт  кунэв'эн'нын,1,direct,1,1,1,2,1,3104,APV,
K17,1,7,4,eat-2-1-l.png,adult,1,f,n,2,1,2 1,0,0.40,Две женщины едят одно яблоко,"Н'авык'к'алюта нэкув,итэйнын.. ыв'ынг'а",1,inverse,1,1,1,3,0,3693,AVP,
K17,1,8,5,wake-2-2-r.png,adult,1,f,m,2,2,2 2,1,0.40,Две женщины будят двух мужчин,"Н'авычӈэ нэкуныкг'эйнев,нын г'олят",1,inverse,1,1,0,2,1,4030,AVP,
K17,1,9,6,pick-1-1-r.png,child,0,m,n,1,1,1 1,0,0.40,Мальчик срывает цветок,К'айыкмин'а  куепыйг'ын'нын  в'ытв'ыт,1,direct,1,1,1,1,1,3488,AVP,
K17,1,10,7,makelaugh-2-1-l.png,old,1,f,m,2,1,2 1,1,0.40,Две бабушки смешат дедушку,Чачамйа  наконачачгав'нынын  ынпын',1,inverse,1,1,1,1,1,3449,AVP,
K17,1,11,8,carry-1-2-l.png,adult,0,f,n,1,2,1 2,0,0.40,Женщина несёт два ведра,....Н'авычӈэ кунн'ин'нын кукэв',1,direct,1,1,1,3,0,6209,AVP,
K17,1,12,9,teach-1-1-r.png,adult,0,f,m,1,1,1 1,1,0.40,Женщина учит мужчину,....Н'авычӈэ  кунгыев'... кунгыев'н'нын  г'оля,1,direct,1,1,1,1,1,3951,AVP,
K17,1,13,10,open-2-2-r.png,old,1,m,n,1,1,1 1,0,0.40,Двое дедушек открывают две двери,Ынпын'этэ  нэку.. нэкуэнв'эн'энын  тыллыт,1,inverse,1,1,1,2,0,2052,AVP,
